crop_ends	NG_058239_Neofusicladium_eucalypticola_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088
crop_ends	NG_068578_Tyrannosorus_hystrioides_CBS_117727	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121
crop_ends	NG_068577_Helicoon_myosuroides_CBS_74396	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235
crop_ends	NG_064157_Venturia_catenospora_CBS_44791	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_066333_Sympodiella_quercina_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418
crop_ends	NG_069463_Zasmidium_podocarpi_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411
crop_ends	NG_069871_Zasmidium_arcuatum_CBS_113477	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_066342_Zasmidium_thailandicum_28S_rRNA	1316,1317,1378,1399,1406,1407,1408
crop_ends	NG_058514_Zasmidium_dasypogonis_CBS_143397	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420
crop_ends	NG_057782_Zasmidium_strelitziae_CBS_121711	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126
crop_ends	NG_042754_Zasmidium_syzygii_CPC_19792	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_059439_Zasmidium_nocoxi_CPC_14044	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226
crop_ends	NG_064199_Zasmidium_musaebanksii_CBS_121710	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233
crop_ends	NG_068339_Paramycosphaerella_watsoniae_CPC_37392	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_076744_Paramycosphaerella_syzygii_CBS_146987	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_067910_Mycosphaerella_medusae_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410
crop_ends	NG_076713_Neomycosphaerella_guibourtiae_CBS_147083	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091
crop_ends	NG_059447_Microcyclosporella_mali_CPC_16184	1316,1317,1378,1399
crop_ends	NG_058639_Brunneosphaerella_nitidae_CPC_15231	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2401,2460,2461,2466,2467,2472,2473,2474,2475,2476
crop_ends	NG_042685_Xenosonderhenia_syzygii_CPC_19790	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_066421_Xenosonderhenia_coussapoae_COAD_1824	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2229,2230,2231,2232
crop_ends	NG_058507_Xenopassalora_petrophiles_CBS_143180	1316,1317,1378,1399,1406,1407,1408,1409,1410
crop_ends	NG_058666_Brunswickiella_parsonsiae_CBS_137979	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416
crop_ends	NG_069357_Phaeophleospora_eucalypticola_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_070062_Phaeophleospora_hymenocallidicola_CBS_139912	1316,1317,1378,1399
crop_ends	NG_042762_Lecanosticta_acicola_CBS_133791	1316,1317,1378,1399,1406,1407,1408,1409,1410
crop_ends	NG_057071_Asperisporium_caricicola_28S_rRNA	1316,1317,1378,1399,1406,1407,1408
crop_ends	NG_069168_Pseudocercosporella_bidentis_CPC_19493	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229
crop_ends	NG_058049_Ragnhildiana_pseudotithoniae_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_070620_Cercosporidium_californicum_CBS_128857	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069191_Ramularia_haroldporteri_CPC_16296	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121
crop_ends	NG_069192_Ramularia_mali_CBS_129581	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_069194_Ramularia_tovarae_CBS_113305	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_069361_Ramularia_lamii_var_lamii	1316,1317
crop_ends	NG_058253_Ramularia_heraclei_CBS_108969	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_077374_Ramularia_beticola_CPC_30066	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_070018_Ramularia_stellenboschensis_CBS_130600	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233
crop_ends	NG_069998_Ramularia_glennii_CBS_129441	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233
crop_ends	NG_059691_Ramularia_trigonotidis_CPC_14764	1316
crop_ends	NG_042756_Zymoseptoria_verkleyi_CBS_133618	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418
crop_ends	NG_066370_Xenoramularia_neerlandica_CPC_18377	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_058949_Neoramulariopsis_catenulata_CBS_35573	1316,1317,1378
crop_ends	NG_069641_Septoria_anthurii_CBS_14841	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236
crop_ends	NG_070619_Septoria_pseudonapelli_CBS_128664	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235
crop_ends	NG_069851_Septoria_protearum_CBS_77897	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238
crop_ends	NG_070538_Sphaerulina_pelargonii_28S_rRNA	1316,1317,1378,1399,1406
crop_ends	NG_069538_Cercospora_dianellicola_CPC_32597	1316,1317,1378,1399,1406,1407,1408,1409
crop_ends	NG_069121_Cercospora_chrysanthemoides_CPC_20529	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_064256_Cercospora_eucommiae_CBS_131932	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2401,2460,2461,2466,2467,2472,2473,2474,2475,2476,2477,2478,2492,2493
crop_ends	NG_070054_Cercospora_sojina_CBS_132615	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_074426_Sphaerulina_neoaceris_CPC_36488	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127
crop_ends	NG_070043_Sphaerulina_pseudovirgaureae_CBS_135109	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416
crop_ends	NG_070624_Polyphialoseptoria_terminaliae_CBS_135106	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414
crop_ends	NG_069206_Pseudocercospora_jagerae_BRIP_58549	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126
crop_ends	NG_069204_Pseudocercospora_neriicola_CBS_138010	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414
crop_ends	NG_069205_Pseudocercospora_airliensis_BRIP_58550	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_058047_Pallidocercospora_ventilago_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230
crop_ends	NG_069565_Pseudocercospora_rosae_MFLUCC_140408	1316,1317,1377,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_067474_Pseudocercospora_xanthocercidis_CBS_131593	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1417,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236
crop_ends	NG_070621_Pseudocercospora_plectranthi_CBS_131586	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235
crop_ends	NG_073637_Pseudocercospora_longispora_CBS_122470	1316,1317,1377,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2122,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2401,2460,2461,2466,2467
crop_ends	NG_149116_Neokirramyces_connolei_BRIP_72388c	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_058760_Clypeosphaerella_quasiparkii_CBS_123243	1316,1317,1378,1399,1406,1407,1408,1409,1410
crop_ends	NG_057781_Pachyramichloridium_pini_CBS_46182	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_069690_Ramichloridium_apiculatum_CBS_15659	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_058086_Ramichloridium_eucleae_CBS_138000	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_069905_Uwebraunia_musae_CBS_122453	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069026_Uwebraunia_australiensis_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230
crop_ends	NG_069032_Phaeothecoidiella_illinoisensis_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419
crop_ends	NG_069924_Phaeothecoidiella_missouriensis_CBS_125222	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2823,2824,2825,2826,2827,2828,2829,2830,2831
crop_ends	NG_064205_Rhachisphaerella_mozambica_CBS_122464	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_042687_Toxicocladosporium_strelitziae_CBS_132535	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069017_Toxicocladosporium_velox_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069967_Toxicocladosporium_protearum_CBS_126499	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236
crop_ends	NG_042757_Toxicocladosporium_posoqueriae_CPC_19305	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233
crop_ends	NG_069894_Cladosporium_sinuosum_CBS_121629	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237
crop_ends	NG_069968_Cladosporium_subuliforme_CBS_126500	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069942_Cladosporium_chalastosporoides_CBS_125985	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_069939_Cladosporium_acalyphae_CBS_125982	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_069951_Cladosporium_rectoides_CBS_125994	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_069947_Cladosporium_licheniphilum_CBS_125990	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_069948_Cladosporium_oxysporum_CBS_125991	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_069944_Cladosporium_exile_CBS_125987	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_069960_Cladosporium_scabrellum_CBS_126358	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233
crop_ends	NG_069953_Cladosporium_xylophilum_CBS_125997	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2227,2229,2230,2231,2232
crop_ends	NG_069949_Cladosporium_phyllophilum_CBS_125992	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232
crop_ends	NG_069943_Cladosporium_exasperatum_CBS_125986	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069955_Cladosporium_asperulatum_CBS_126340	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069945_Cladosporium_hillianum_CBS_125988	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069893_Cladosporium_ramotenellum_CBS_121628	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236
crop_ends	NG_069958_Cladosporium_myrtacearum_CBS_126350	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_069805_Cladosporium_basiinflatum_CBS_82284	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089
crop_ends	NG_057847_Melanodothis_caricis_CBS_86072	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432
crop_ends	NG_069897_Cladosporium_variabile_CBS_121636	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237
crop_ends	NG_067808_Cladosporium_endophyticum_MFLUCC_170599	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_068612_Cladosporium_entadae_MFLUCC_170919	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2119,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234,2235,2236,2237
crop_ends	NG_058881_Cladosporium_cycadicola_CBS_137970	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_059164_Davidiellomyces_australiensis_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414
crop_ends	NG_074494_Neocladosporium_osteospermi_CBS_146813	1113,1114,1115,1116,1117,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1138,1139,1140,1141,1142,1143,1144,1145,1147,1148,1149,1150,1151,1152,1153,1155,1156,1157,1158,1159,1160,1161,1162,1164,1165,1167,1168,1169,1170,1171,1172,1173,1174,1176,1177,1178,1179,1180,1182,1183,1184,1185,1187,1188,1189,1190,1191,1192,1193,1194,1195,1196,1197,1198,1199
crop_ends	NG_057949_Neocladosporium_leucadendri_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231
crop_ends	NG_074421_Neocladosporium_syringae_CPC_35750	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_068322_Verrucocladosporium_visseri_CPC_36317	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124
crop_ends	NG_074493_Verrucocladosporium_carpobroti_CBS_146784	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227
crop_ends	NG_064176_Trimmatostroma_salinum_CBS_100461	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_067359_Cladosporium_cucumerinum_CBS_17152	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1417,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118,2120,2121,2123,2124,2126,2127,2226,2227,2229,2230,2231,2232,2233,2234
crop_ends	NG_067850_Rachicladosporium_corymbiae_28S_rRNA	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411
crop_ends	NG_076722_Tryssglobulus_aspergilloides_CBS_147556	1316,1317,1378,1399,1406,1407,1408,1409,1410,1411,1414,1416,1418,1419,1420,1432,2088,2089,2090,2091,2092,2117,2118
crop_ends	NG_070481_Scolecoxyphium_phylicae_CBS_146177	1316,1317,1378
crop_ends	NG_070478_Scolecoxyphium_blechni_CBS_146174	1316,1317,1378,1399,1406,1407,1408,1409
crop_ends	NG_070479_Scolecoxyphium_blechnicola_CBS_146175	1316,1317,1378,1399,1406,1407,1408,1409
